"","Price","Beds","Baths","sq.ft","Floor","Move_in_date","building_id","unit_id","URL","Day_Recorded","Amenity","Apartment.Name","Address","City","Units","Northern_Exposure","Southern_Exposure","Eastern_Exposure","Western_Exposure","Balcony","Walk_In_Closet","Fireplace","City_Skyline","Kitchen_Island","Stainless_Appliances","Renovated","Office_Space","Days_Till_Available","Day_of_the_week_recorded","Unique_ID"
"511",4002,1,1,721,11,"2021-07-17","01","11F 
","https://www.equityapartments.com/new-york-city/upper-east-side/303-east-83rd-apartments","2021-07-17","Balcony
                        

                            Northern Exposure
                        

                            Oak Plank Flooring
                        

                            View of Uptown
                        

                            Western Exposure
                        

                            Western Sunset View
                        

                            Window in Kitchen","303 East 83rd Apartments","303 E 83rd St.

Manhattan NY 10028","New York City",261,1,0,0,1,1,0,0,0,0,0,0,0,0,"Wednesday","0111F
303East83rdApartments"
"512",4009,1,1,721,12,"2021-08-24","01","12F 
","https://www.equityapartments.com/new-york-city/upper-east-side/303-east-83rd-apartments","2021-07-17","Balcony
                        

                            Northern Exposure
                        

                            Oak Plank Flooring
                        

                            Western Exposure
                        

                            Window in Kitchen","303 East 83rd Apartments","303 E 83rd St.

Manhattan NY 10028","New York City",261,1,0,0,1,1,0,0,0,0,0,0,0,38,"Wednesday","0112F
303East83rdApartments"
"513",4025,1,1,721,15,"2021-08-27","01","15F 
","https://www.equityapartments.com/new-york-city/upper-east-side/303-east-83rd-apartments","2021-07-17","Balcony
                        

                            Northern Exposure
                        

                            Western Exposure
                        

                            Window in Kitchen","303 East 83rd Apartments","303 E 83rd St.

Manhattan NY 10028","New York City",261,1,0,0,1,1,0,0,0,0,0,0,0,41,"Wednesday","0115F
303East83rdApartments"
"514",4064,1,1,721,23,"2021-09-14","01","23F 
","https://www.equityapartments.com/new-york-city/upper-east-side/303-east-83rd-apartments","2021-07-17","Balcony
                        

                            Northern Exposure
                        

                            View of Empire State Building and Chrysler Building
                        

                            Western Exposure
                        

                            Window in Kitchen","303 East 83rd Apartments","303 E 83rd St.

Manhattan NY 10028","New York City",261,1,0,0,1,1,0,0,0,0,0,0,0,59,"Wednesday","0123F
303East83rdApartments"
"515",4163,1,1,809,29,"2021-09-22","01","29J 
","https://www.equityapartments.com/new-york-city/upper-east-side/303-east-83rd-apartments","2021-07-17","Eastern Exposure
                        

                            Oak Plank Flooring","303 East 83rd Apartments","303 E 83rd St.

Manhattan NY 10028","New York City",261,0,0,1,0,0,0,0,0,0,0,0,0,67,"Wednesday","0129J
303East83rdApartments"
"516",4784,1,1,973,15,"2021-08-04","01","15A 
","https://www.equityapartments.com/new-york-city/upper-east-side/303-east-83rd-apartments","2021-07-17","Balcony
                        

                            Corner Unit
                        

                            Dining Room
                        

                            Eastern Exposure
                        

                            Oak Plank Flooring
                        

                            Southern Exposure
                        

                            Space for Table in Kitchen
                        

                            Window in Kitchen","303 East 83rd Apartments","303 E 83rd St.

Manhattan NY 10028","New York City",261,0,1,1,0,1,0,0,0,0,0,0,0,18,"Wednesday","0115A
303East83rdApartments"
"517",5564,2,2,1038,4,"2021-07-17","01","04G 
","https://www.equityapartments.com/new-york-city/upper-east-side/303-east-83rd-apartments","2021-07-17","Balcony
                        

                            Eastern Exposure
                        

                            Northern Exposure
                        

                            Oak Plank Flooring","303 East 83rd Apartments","303 E 83rd St.

Manhattan NY 10028","New York City",261,1,0,1,0,1,0,0,0,0,0,0,0,0,"Wednesday","0104G
303East83rdApartments"
"518",5593,2,2,1038,10,"2021-08-03","01","10G 
","https://www.equityapartments.com/new-york-city/upper-east-side/303-east-83rd-apartments","2021-07-17","Balcony
                        

                            Eastern Exposure
                        

                            Northern Exposure","303 East 83rd Apartments","303 E 83rd St.

Manhattan NY 10028","New York City",261,1,0,1,0,1,0,0,0,0,0,0,0,17,"Wednesday","0110G
303East83rdApartments"
"519",6591,2,2,1260,6,"2021-08-27","01","06B 
","https://www.equityapartments.com/new-york-city/upper-east-side/303-east-83rd-apartments","2021-07-17","Balcony
                        

                            Corner Unit
                        

                            Dining Room
                        

                            Southern Exposure
                        

                            Western Exposure
                        

                            Window in Kitchen","303 East 83rd Apartments","303 E 83rd St.

Manhattan NY 10028","New York City",261,0,1,0,1,1,0,0,0,0,0,0,0,41,"Wednesday","0106B
303East83rdApartments"
"520",6957,2,2,1260,24,"2021-09-23","01","24B 
","https://www.equityapartments.com/new-york-city/upper-east-side/303-east-83rd-apartments","2021-07-17","Balcony
                        

                            Corner Unit
                        

                            Dining Room
                        

                            Southern Exposure
                        

                            View of Empire State Building and Chrysler Building
                        

                            Western Exposure
                        

                            Window in Kitchen","303 East 83rd Apartments","303 E 83rd St.

Manhattan NY 10028","New York City",261,0,1,0,1,1,0,0,0,0,0,0,0,68,"Wednesday","0124B
303East83rdApartments"
"521",3377,0,1,465,5,"2021-07-21","1","W513","https://www.equityapartments.com/new-york/brooklyn/atelier-apartments","2021-07-17",NA,"Atelier Apartments","239 North 9th Street

Brooklyn NY 11211","New York City",131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"Wednesday","1W513AtelierApartments"
"522",3595,2,2,1000,4,"2021-09-07","NG","NG405","https://www.equityapartments.com/new-york-city/hoboken/the-rivington-apartments","2021-07-17",NA,"The Rivington Apartments","1130 Grand St.

Hoboken NJ 07030","New York City",240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,"Wednesday","NGNG405TheRivingtonApartments"
"523",3636,2,2,1000,5,"2021-09-02","SG","SG508","https://www.equityapartments.com/new-york-city/hoboken/the-rivington-apartments","2021-07-17",NA,"The Rivington Apartments","1130 Grand St.

Hoboken NJ 07030","New York City",240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,"Wednesday","SGSG508TheRivingtonApartments"
"524",3675,2,2,1000,5,"2021-10-01","NG","NG505","https://www.equityapartments.com/new-york-city/hoboken/the-rivington-apartments","2021-07-17",NA,"The Rivington Apartments","1130 Grand St.

Hoboken NJ 07030","New York City",240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,"Wednesday","NGNG505TheRivingtonApartments"
"525",3720,2,2,1000,4,"2021-09-21","NG","NG404","https://www.equityapartments.com/new-york-city/hoboken/the-rivington-apartments","2021-07-17",NA,"The Rivington Apartments","1130 Grand St.

Hoboken NJ 07030","New York City",240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,"Wednesday","NGNG404TheRivingtonApartments"
"526",3563,0,1,610,2,"2021-07-17","01","02B 
","https://www.equityapartments.com/new-york-city/upper-west-side/the-westmont-apartments","2021-07-17","Black Granite Counters with White Cabinets
                        

                            Large Outdoor Patio Space
                        

                            Western Exposure","The Westmont Apartments","730 Columbus Ave.

Manhattan NY 10025","New York City",163,0,0,0,1,0,0,0,0,0,0,0,0,0,"Wednesday","0102B
TheWestmontApartments"
"527",3570,0,1,610,14,"2021-08-19","01","14B 
","https://www.equityapartments.com/new-york-city/upper-west-side/the-westmont-apartments","2021-07-17","Black Granite Counters with White Cabinets
                        

                            Landscaped Courtyard View
                        

                            Southern Exposure
                        

                            Western Exposure","The Westmont Apartments","730 Columbus Ave.

Manhattan NY 10025","New York City",163,0,1,0,1,0,0,0,0,0,0,0,0,33,"Wednesday","0114B
TheWestmontApartments"
"528",3816,1,1,650,4,"2021-08-26","01","04P 
","https://www.equityapartments.com/new-york-city/upper-west-side/the-westmont-apartments","2021-07-17","Black Granite Counters with White Cabinets
                        

                            Landscaped Courtyard View
                        

                            Separate Dining Alcove off Kitchen
                        

                            Western Exposure","The Westmont Apartments","730 Columbus Ave.

Manhattan NY 10025","New York City",163,0,0,0,1,0,0,0,0,0,0,0,0,40,"Wednesday","0104P
TheWestmontApartments"
"529",4547,1,1,937,12,"2021-07-17","01","12H 
","https://www.equityapartments.com/new-york-city/upper-west-side/the-westmont-apartments","2021-07-17","Corner Unit
                        

                            Separate Dining Alcove off Kitchen
                        

                            Southern View Down Columbus Ave
                        

                            Tan Granite Counters with Espresso Cabinets
                        

                            Unobstructed City View
                        

                            Walk-in Closet","The Westmont Apartments","730 Columbus Ave.

Manhattan NY 10025","New York City",163,0,0,0,0,0,1,0,0,0,0,0,0,0,"Wednesday","0112H
TheWestmontApartments"
"530",5839,2,2,1139,2,"2021-08-28","01","02F 
","https://www.equityapartments.com/new-york-city/upper-west-side/the-westmont-apartments","2021-07-17","Black Granite Counters with White Cabinets
                        

                            Eastern Exposure
                        

                            Linen Closet Outside of Bathroom
                        

                            Living Room Separates Bedrooms
                        

                            Separate Dining Alcove off Kitchen","The Westmont Apartments","730 Columbus Ave.

Manhattan NY 10025","New York City",163,0,0,1,0,0,0,0,0,0,0,0,0,42,"Wednesday","0102F
TheWestmontApartments"
"531",8507,3,2.5,1403,2,"2021-07-23","01","02H 
","https://www.equityapartments.com/new-york-city/upper-west-side/the-westmont-apartments","2021-07-17","Corner Unit
                        

                            Eastern Exposure
                        

                            Separate Dining Alcove off Kitchen
                        

                            Southern Exposure
                        

                            Tan Granite Counters with Espresso Cabinets
                        

                            Walk-in Closet","The Westmont Apartments","730 Columbus Ave.

Manhattan NY 10025","New York City",163,0,1,1,0,0,1,0,0,0,0,0,0,6,"Wednesday","0102H
TheWestmontApartments"
"532",9753,3,2.5,1403,5,"2021-07-17","01","05H 
","https://www.equityapartments.com/new-york-city/upper-west-side/the-westmont-apartments","2021-07-17","Black Granite Counters with White Cabinets
                        

                            Corner Unit
                        

                            Eastern Exposure
                        

                            Separate Dining Alcove off Kitchen
                        

                            Southern Exposure
                        

                            Walk-in Closet","The Westmont Apartments","730 Columbus Ave.

Manhattan NY 10025","New York City",163,0,1,1,0,0,1,0,0,0,0,0,0,0,"Wednesday","0105H
TheWestmontApartments"
"533",3819,1,1,674,5,"2021-07-17","01","05M 
","https://www.equityapartments.com/new-york-city/upper-west-side/west-96th-apartments","2021-07-17","Eastern Exposure
                        

                            Kitchen with Breakfast Bar
                        

                            Large Bay Window
                        

                            Tan Granite Counters with Espresso Cabinets
                        

                            Walk-in Closet","West 96th Apartments","750 Columbus Ave.

Manhattan NY 10025","New York City",207,0,0,1,0,0,1,0,0,0,0,0,0,0,"Wednesday","0105M
West96thApartments"
"534",3885,1,1,674,5,"2021-07-17","01","05C 
","https://www.equityapartments.com/new-york-city/upper-west-side/west-96th-apartments","2021-07-17","Black Granite Counters with White Cabinets
                        

                            Kitchen with Breakfast Bar
                        

                            Large Bay Window
                        

                            View of Landscaped Courtyard
                        

                            Walk-in Closet
                        

                            Western Exposure","West 96th Apartments","750 Columbus Ave.

Manhattan NY 10025","New York City",207,0,0,0,1,0,1,0,0,0,0,0,0,0,"Wednesday","0105C
West96thApartments"
"535",5644,2,2,944,3,"2021-09-24","01","03F 
","https://www.equityapartments.com/new-york-city/upper-west-side/west-96th-apartments","2021-07-17","Kitchen with Breakfast Bar
                        

                            Large Bay Window
                        

                            Tan Granite Counters with Espresso Cabinets
                        

                            View of Landscaped Courtyard
                        

                            Walk-in Closet","West 96th Apartments","750 Columbus Ave.

Manhattan NY 10025","New York City",207,0,0,0,0,0,1,0,0,0,0,0,0,69,"Wednesday","0103F
West96thApartments"
"536",5736,2,2,972,7,"2021-08-20","01","07T 
","https://www.equityapartments.com/new-york-city/upper-west-side/west-96th-apartments","2021-07-17","Black Granite Counters with White Cabinets
                        

                            Kitchen with Breakfast Bar
                        

                            Southern Exposure
                        

                            Walk-in Closet","West 96th Apartments","750 Columbus Ave.

Manhattan NY 10025","New York City",207,0,1,0,0,0,1,0,0,0,0,0,0,34,"Wednesday","0107T
West96thApartments"
